review_sentence,arousal,valence,cuisine
  1 wish i could rate this one 4,3.7509719222462206,6.598599508599509,Thai
5 stars,5.83,7.1,Thai
"  i really like that you add ginger, chilies, garlic, and lemongrass on top of the paste",3.8959861502087865,6.5069644050261415,Thai
"  some people think that using a paste eliminates the need to add these ingredients, but it really does help bring this dish to life",4.751963375667774,6.29193225799792,Thai
  /  /  jpknight22  1 great recipe,4.314456066945606,7.145454545454545,Thai
  looking for something similar to a great restaurant in hawaii called phuket thai,4.385425280071104,6.226356060729604,Thai
"  their panang is very good and this recipe nailed it, almost",4.864615384615385,7.175245901639344,Thai
  i added fresh sweet basil (2 cups) and 2 tbsp og skippy chunky pb,3.2821890496913264,7.051880197986464,Thai
  wow,6.39,7.46,Thai
"  /  /  chef yansterbuns  1 the only changes i did, were add a bit of fish sauce and some thick coconut sauce (like coco lopez) that they use for pina colada's, and kaffir lime leaves",3.9754864690121545,5.8966806033960735,Thai
"  other than that, this is better than a lot of restaurants i've eaten at",5.30921767950971,6.476662649311791,Thai
  great recipe,4.314456066945606,7.145454545454545,Thai
  thanks,4.05,7.73,Thai
 4oz of penang curry paste was too much for the amount of coconut milk called for in the recipe,4.215129950930831,6.108778638084477,Thai
 most recipes i've seen use a 1,5.235278969957081,5.522033898305084,Thai
"2 tbs at most, and the only one i saw that used close to 4 oz used 4 cups of coconut milk",4.201672921685797,5.603030039602626,Thai
 maybe there's something being lost in the measurement of oz vs tbs but who knows,6.096830188679245,5.0320879120879125,Thai
" i ended up adding 2 tbs of peanut butter, and about 6oz water",4.206604938271605,6.489941348973607,Thai
" tomorrow i'm taking the leftovers and reworking with more coconut milk, palm sugar, and veggies",4.082659722746716,5.878734693877551,Thai
  /  /  james c,5.52,5.28,Thai
love this dish,5.922072368421052,7.857440758293839,Thai
 easy and tasty,4.930299401197605,6.990409836065574,Thai
  /  /  cookbooksanonymous  i have made this a couple times because my kids love it,5.327742742505162,7.110479102124566,Thai
  this time i used rice flakes from the asian market and bulkogi pork,4.306906289958459,5.246501615952193,Thai
 it was very good but a little salty with all the soy sauce,4.6415887850467294,7.081295180722891,Thai
 next time will use more low sodium and fish sauce,3.95152958577759,5.471407864398557,Thai
 i found you need to add some sauce when you stir fry the noodles or they just stick and fall apart,5.3273896829549185,5.7448844517621,Thai
"  /  /  mosho  so easy, so tasty",5.28,6.89,Thai
  i used rice flakes ,4.26,4.6,Thai
 big squares of rice pasta ,4.84796992481203,6.44452229299363,Thai
 which is how we've had it in restaurants,5.41,6.62,Thai
  also used shrimp in place of the pork,3.5716054351936894,5.636296667501879,Thai
  wonderful recipe,4.504168466522678,7.1104651162790695,Thai
  /  /  pinay0618  i didn't use the exact measurements listed ,4.255,5.359999999999999,Thai
 kind of just eyed it,4.46,7.59,Thai
 i had fresh rice noodles from the store,3.6974314214463835,6.22236559139785,Thai
" in a separate bowl i mixed 2 tablespoons (t) oyster sauce, 5t soy sauce, 2t sugar",4.3091904656249005,5.308414527845037,Thai
" then, i poured about 2t olive oil into a pan, dropped in about 3",4.318066939761764,4.333709131905299,Thai
4 minced garlic and added the sauce and remaining ingredients (i made mine with just eggs),4.1434527318603065,5.8296122551655944,Thai
  the noodles will become mush if you have it over the heat too long and don't put enough oil,4.442857578842199,5.23660401006256,Thai
  flat rice noodles is not the dish to skimp on oil with ,3.7807956945033956,5.289663379304453,Thai
 you don't want to overstir because it will break up the noodles,3.917389940663334,5.807107099446272,Thai
  /  /  nyx9013  this dish was delicious,5.2197522123893805,6.668333333333333,Thai
"
mine did not look pretty because my rice noodles where to thin and they broke and became a sort of mush",5.4214219836145885,5.367283418891233,Thai
stay away from thin noodles,3.9576811594202903,5.922781456953642,Thai
so fresh and light,2.824470046082949,6.610165289256198,Thai
 the vermicelli has a great texture and the vegetables help make it hearty,3.934299348198728,6.9393631070614585,Thai
 definitely will be making this for a light lunch one day soon,3.580046723858417,6.385058099478783,Thai
this soup was pretty incredible,5.537570774236996,7.459451508825204,Thai
" an instant favourite, it is so rich, creamy and coconutty",4.28,6.221772151898734,Thai
 really loved it,5.2660905349794245,7.736363636363636,Thai
"  /  /  limeandspoontt  1 wow, very interesting recipe, enjoyed making this",4.791363720243588,6.96041067761807,Thai
"  i halved the recipe but made the full amount of paste, so i kept the remaining half in the fridge, it'll be nice for a stirfry or thai curry",4.106462965760046,5.990844882038179,Thai
"  i didnt have all the toppings as suggested, but used the crispy fried onions and lashings of coriander, my husbands favourite",4.782353160266677,6.000385769395628,Thai
"   he will be enjoying this tasty and aromatic soup for his lunch,  thank you ",3.9911810668020746,7.1108039301011186,Thai
  made for prmr tag game  (ps i used ramen noodles :)  )  /  /  karen elizabeth ,5.007688931126369,5.584488577998373,Thai
i'm a big fan of thai curry paste and this recipe really hit the nail on the head,4.424023035225008,5.862984816969829,Thai
 it definitely beats store bought curry paste,4.842507416159686,5.760967602956128,Thai
  /  /  probably this  oh baby that was good,5.480442477876105,7.880377358490565,Thai
" beads of sweat are still running down my brow, and raul is sprawled exhausted and satisfied on the sofa",3.8812281796098436,5.905408405928503,Thai
" i had to settle for ginger and anchovy for galangal and shrimp paste, but with my taste buds peeled off and left sizzling on the side of my plate i have no complaints about having to talk funny for the next day or two",4.167700595899567,5.725912234923668,Thai
  /  /  jeff 631750  excellent,5.15,7.56,Thai
 i made this to use in thai fish cakes #41313 and then also used it for thai red beef curry #124320,4.428760635031619,6.002175362804056,Thai
 i didn't have any coriander or cumin powder so used seeds,4.380615711252654,5.488993288590603,Thai
 great flavour and will definitely make again,3.461127805926793,6.76059925093633,Thai
  /  /  fairy nuff  i made half of one recipe of this curry paste to use in pumpkin curry recipe #108578 by zee merchant,4.0351262613702135,6.284321601590132,Thai
" as i had all the ingredients, i didn't make any changes",3.67,6.09,Thai
" i used the 2 tablespoons curry paste called for in the recipe, and have a little leftover, which i will keep in the freezer until i need it",3.7269110198859083,5.741487175898073,Thai
 thank you very much for posting this recipe,3.9216002460865402,6.597873358738644,Thai
 the recipe looks nice ,4.772788594543059,6.421811967254621,Thai
 will try something like it ,4.768136517487777,6.631740795099228,Thai
 but 10 minute pad thai with the first direction to soak noodles for 20 minutes,3.8384409124344185,5.926573965412153,Thai
 don'tcha think that is a bit of false advertising,4.492201703229092,4.746650552970747,Thai
 why not super quick pad thai,5.602880562060891,6.8424846625766875,Thai
  /  /  gidget265  17 see 2 replies love this recipe,4.90963098961179,7.20177547552486,Thai
" i've made it twice now, the first time exactly as written and the second time, doubling the recipe with a few changes",4.477867051185617,6.097256624373263,Thai
 exactly as written is amazing but a bit on the hot side for our tastes,4.620467649532466,5.6849379518188075,Thai
" the second time, i doubled the recipe using only 1 tbls of the chili paste and i added scallions at the end",4.266457893283589,5.370188020738769,Thai
 minor changes,3.98,4.66,Thai
" this recipe is delicious, and so quick to prepare",5.087305238234345,6.36374133318775,Thai
 prep time,4.64,5.31,Thai
 come on now,3.578752783964365,5.907947882736157,Thai
  /  /  wfritz5204  1 see 2 replies,4.630955414012739,6.037304687500001,Thai
"odd as it may seem, this really is quite close to the real thing",4.1506218531291985,6.196168591769387,Thai
what you get in the small ranaharn run by khun yai (grandma),4.221919103484503,5.646275893028924,Thai
 beware cooking school 'enhancements' in thailand,4.679115549762306,5.584467853250999,Thai
" khun yai would probably add straw mushrooms (which go off in 24 hours), some scallions, and might not use celery, but this is very close indeed",4.530757773516145,5.945116840355108,Thai
" choke dee, khrap",5.3,2.42,Thai
  /  /  bo stenberg  1 wow,6.39,7.46,Thai
 this taste like the real thing,4.559214092140921,7.072349988245217,Thai
 i didn't have oyster or fish sauce so i used soy sauce and tamarind sauce with outstanding results,4.521273731207813,6.2275354620070145,Thai
 thanks for posting,3.9938669438669443,6.359337979094077,Thai
" next time i am going to add thai pumpkin, and sub tofu for the chicken for lunch",4.284214482655287,5.935136063321352,Thai
  /  /  knaylor76  1 this was a super easy recipe to follow and the dish itself was nice and light,4.366438193285833,6.482872506362221,Thai
 definitely the kind of meal you'll want to make extras of to have for lunch the next day,4.156646398664961,6.522353233631296,Thai
"this is a great recipe, don't listen to the negative review i think its all about the cook if such a good dish doesn't turn out",4.552231716316788,5.900187609147027,Thai
 make sure you do a home,3.7517530749370582,6.89491573477798,Thai
"made paste, this way you ca control the chilli content (and i like plenty of chillies) her is a link to a massaman home made paste http://www",4.447907667236825,6.039894277858672,Thai
food,5.92,7.65,Thai
curry,4.05,5.84,Thai
41591 <br/>i also changed the coconut milk to low fat carnation milk but only added 10% during cooking and other 90% in last hour with the fish sauce and palm suger,3.8573342082430737,5.519780872311966,Thai
 and i used good quality osso bucco even better,4.289325279789618,6.480086842111457,Thai
 good luck,5.001503496503496,7.152544378698225,Thai
  /  /  chrissy379  1 incredible flavor,5.3053846153846145,6.958661417322834,Thai
the only problem i had was it was extremely oily,4.81,3.52,Thai
 maybe next time i'll try using coconut milk instead,4.980822037861593,5.7037804216649,Thai
 either than that it was delicious,4.92,7.38,Thai
 thank you  /  /  moonglee83  1 this is a wonderful recipe chickee,4.114688982060623,7.359576105922201,Thai
" i had everything ready and was about to start the recipe, when i was called into work, so i threw the recipe and ingredients at dh and said ""follow the recipe and you'll be fine",4.44366943846815,6.093531995637171,Thai
""" i came home to a wonderful dinner",4.776837064453305,6.911031286357272,Thai
 i loved it and so did dh and dd,6.38,8.64,Thai
"
i know the recipe was followed exactly and the curry turned out absolutely superb",4.3682026500855295,6.090909368668352,Thai
 the meat was so tender and it wasnt too hot or spicy either,4.9297605104271245,6.307309542442739,Thai
"
will ba making this again",3.4578723404255323,6.457368421052632,Thai
 well actually dh will ,3.589213483146067,7.346144578313252,Thai
